YEAR,COUNTRY,EVENT_TYPE,SUB_EVENT_TYPE,CENTROID_LATITUDE,CENTROID_LONGITUDE,EVENTS,FATALITIES
2023,Yemen,Explosions/Remote violence,Grenade,"13,3204","44,7623",1,0
2023,Yemen,Explosions/Remote violence,Grenade,"13,6274","46,228",1,0
2023,Yemen,Explosions/Remote violence,Grenade,"13,8943","44,7825",2,0
2023,Yemen,Explosions/Remote violence,Grenade,"14,0881","44,175",3,0
2023,Yemen,Explosions/Remote violence,Grenade,"14,326","45,216",1,1
2023,Yemen,Explosions/Remote violence,Grenade,"14,651","46,62",1,0
2023,Yemen,Explosions/Remote violence,Grenade,"15,3329","45,4523",1,0
2023,Yemen,Explosions/Remote violence,Grenade,"15,4201","44,1919",2,4
2023,Yemen,Explosions/Remote violence,Grenade,"16,5288","48,6269",1,0
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"12,8058","44,788",5,0
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"13,2949","43,7855",20,17
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"13,3204","44,7623",4,1
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"13,6274","46,228",50,51
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"13,8943","44,7825",8,2
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"14,0881","44,175",1,2
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"14,326","45,216",10,6
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"14,5395","44,3063",2,3
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"14,651","46,62",17,5
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"14,657","43,6874",1,2
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"14,7791","43,2181",93,74
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"15,3329","45,4523",51,19
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"15,3931","44,4753",5,6
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"15,4201","44,1919",1,1
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"15,5791","40,9906",1,0
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"16,0944","43,2039",7,3
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"16,1156","43,9414",1,3
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"16,5288","48,6269",3,0
2023,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"16,5962","45,5989",19,13
